GPS00597,697454.157,732932.676,51.131,CH1
GPS00598,697453.376,732932.943,51.123,CH1
GPS00599,697454.585,732934.549,51.101,WM
GPS00600,697455.437,732937.669,51.115,CH1
GPS00601,697455.95,732937.479,51.134,CH1
GPS00602,697456.299,732938.399,51.13,CH1
GPS00603,697455.803,732938.592,51.113,CH1
GPS00604,697457.742,732942.271,51.128,WM
GPS00605,697465.102,732944.221,51.43,CH1
GPS00606,697465.328,732944.675,51.422,CH1
GPS00607,697466.14,732944.383,51.438,CH1
GPS00608,697465.939,732943.903,51.463,CH1
GPS00609,697507.117,732944.535,49.617,MH
GPS00611,697451.763,732970.494,50.132,GL
GPS00612,697448.509,732965.139,59.709,GL
GPS00613,697440.734,732982.723,49.457,CH1
GPS00614,697441.303,732982.957,49.485,CH1
GPS00615,697441.088,732983.537,49.473,CH1
GPS00616,697440.466,732983.282,49.462,CH1
GPS00617,697443.42,732983.274,49.554,WM
GPS00618,697444.52,732983.309,49.64,CH1
GPS00619,697444.787,732982.699,49.697,CH1
GPS00620,697445.502,732983.004,49.692,CH1
GPS00621,697445.226,732983.645,49.651,CH1
GPS00622,697447.212,732985.762,49.621,SV
GPS00623,697448.947,732985.655,49.661,CH1
GPS00624,697449.211,732985.721,49.686,CH1
GPS00625,697449.103,732986.223,49.639,CH1
GPS00626,697448.788,732986.137,49.651,CH1
GPS00627,697436.242,732982.468,49.266,GL
GPS00628,697446.852,732969.708,50.268,MH
GPS00629,697449.273,732955.312,50.8,WM
GPS00630,697447.822,732942.375,51.082,CH1
GPS00631,697447.313,732942.571,51.098,CH1
GPS00632,697446.96,732941.638,51.087,CH1
GPS00633,697447.463,732941.451,51.107,CH1
GPS00634,697445.451,732939.429,51.13,CH1
GPS00635,697445.189,732938.606,51.13,CH1
GPS00636,697445.97,732938.359,51.134,CH1
GPS00637,697445.973,732938.359,51.136,CH1
GPS00638,697446.227,732939.159,51.117,CH1
GPS00639,697442.247,732929.115,51.018,WM
GPS00640,697442.389,732924.181,50.971,KB1
GPS00641,697444.421,732929.826,50.945,KB1
GPS00642,697445.973,732933.971,50.997,KB1
GPS00643,697447.426,732937.942,51.053,KB1
GPS00644,697448.889,732941.937,51.002,KB1
GPS00645,697450.315,732945.853,50.88,KB1
GPS00646,697451.453,732949.208,50.802,KB1
GPS00647,697451.819,732950.763,50.784,KB1
GPS00648,697451.973,732952.394,50.773,KB1
GPS00649,697451.492,732956.275,50.643,KB1
GPS00650,697450.925,732958.566,50.638,KB1
GPS00651,697449.958,732961.385,50.515,KB1
GPS00652,697448.994,732963.914,50.438,KB1
GPS00653,697447.481,732967.234,50.34,KB1
GPS00654,697447.483,732967.233,50.342,KB1
GPS00655,697445.856,732970.578,50.258,KB1
GPS00656,697444.017,732974.166,50.202,KB1
GPS00657,697447.305,732921.563,50.993,KB1
GPS00658,697448.371,732924.026,50.992,KB1
GPS00659,697450.114,732928.181,50.994,KB1
GPS00660,697451.746,732932.135,50.954,KB1
GPS00661,697453.41,732936.181,50.949,KB1
GPS00662,697455.05,732940.184,50.931,KB1
GPS00663,697456.561,732943.68,50.94,KB1
GPS00664,697457.274,732944.879,50.964,KB1
GPS00665,697458.638,732946.213,50.966,KB1
GPS00666,697460.568,732947.008,51.042,KB1
GPS00667,697462.363,732946.965,51.124,KB1
GPS00668,697463.485,732946.673,51.149,KB1
GPS00669,697467.433,732945.215,51.246,KB1
GPS00670,697471.374,732943.742,51.217,KB1
GPS00671,697475.497,732942.226,51.14,KB1
GPS00672,697479.478,732940.759,50.935,KB1
GPS00673,697483.004,732939.104,50.738,KB1
GPS00674,697453.382,732988.708,49.706,KB1
GPS00675,697448.453,732986.851,49.616,KB1
GPS00676,697449.116,732985.007,49.746,KB1
GPS00677,697450.223,732981.61,49.905,BD1
GPS00679,697451.842,732971.903,50.189,BD1
GPS00680,697450.7,732951.367,50.897,GR1
GPS00681,697451.679,732951.36,50.842,GR1
GPS00682,697451.201,732949.112,50.946,GR1
GPS00683,697450.528,732949.187,50.937,GR1
GPS00684,697450.269,732948.181,50.95,GR1
GPS00685,697450.813,732947.917,50.962,GR1
GPS00686,697449.576,732944.501,51.007,GR1
GPS00687,697449.042,732944.763,51.02,GR1
GPS00688,697447.282,732939.88,51.091,GR1
GPS00689,697447.81,732939.688,51.083,GR1
GPS00690,697447.812,732939.687,51.083,GR1
GPS00691,697444.826,732931.465,51.078,GR1
GPS00692,697444.306,732931.649,51.087,GR1
GPS00693,697442.461,732925.083,51.056,GR1
GPS00694,697441.904,732925.252,51.076,GR1
GPS00695,697441.592,732922.685,51.105,GR1
GPS00696,697441.033,732922.862,51.072,GR1
GPS00697,697449.713,732926.623,50.954,GR1
GPS00698,697450.495,732925.79,51.08,GR1
GPS00699,697451.132,732927.765,51.069,GR1
GPS00700,697450.099,732927.626,50.982,GR1
GPS00701,697452.452,732931.496,51.058,GR1
GPS00702,697452.019,732932.211,50.994,GR1
GPS00703,697452.521,732933.388,50.994,GR1
GPS00704,697453.272,732933.627,51.06,GR1
GPS00705,697454.793,732937.388,51.058,GR1
GPS00706,697454.465,732938.095,50.981,GR1
GPS00707,697454.872,732939.054,50.982,GR1
GPS00708,697455.596,732939.295,51.069,GR1
GPS00709,697457.216,732943.257,51.037,GR1
GPS00710,697456.94,732943.908,51.027,GR1
GPS00711,697457.36,732944.554,51.096,GR1
GPS00712,697458.311,732945.632,51.06,GR1
GPS00713,697459.498,732946.429,51.171,GR1
GPS00714,697460.719,732946.797,51.217,GR1
GPS00715,697461.817,732946.807,51.254,GR1
GPS00716,697463.023,732946.552,51.295,GR1
GPS00717,697464.076,732946.187,51.292,GR1
GPS00718,697465.973,732945.495,51.354,GR1
GPS00719,697472.656,732943.042,51.302,GR1
GPS00720,697478.492,732940.886,51.041,GR1
GPS00721,697481.793,732939.471,50.886,GR1
GPS00722,697474.538,732942.316,51.247,GR1
GPS00723,697473.999,732941.943,51.242,GR1
GPS00724,697470.796,732943.165,51.349,GR1
GPS00725,697465.336,732945.175,51.319,GR1
GPS00726,697462.854,732946.062,51.262,GR1
GPS00727,697461.069,732946.262,51.201,GR1
GPS00728,697459.388,732945.795,51.128,GR1
GPS00729,697458.176,732944.765,51.079,GR1
GPS00730,697466.656,732952.57,51.629,TOW
GPS00731,697464.059,732953.332,51.656,TOW
GPS00732,697459.851,732955.447,51.441,TOW
GPS00733,697458.84,732956.112,51.375,TOW
GPS00734,697457.532,732957.387,51.302,TOW
GPS00735,697456.876,732958.237,51.248,TOW
GPS00736,697456.689,732958.399,51.624,TOW
GPS00737,697454.01,732965.021,50.934,TOW
GPS00738,697452.555,732969.125,50.893,TOW
GPS00739,697451.971,732971.915,50.934,TOW
GPS00740,697451.869,732971.845,50.156,WL1
GPS00741,697452.329,732969.482,50.169,WL1
GPS00742,697453.062,732967.228,50.199,WL1
GPS00743,697453.901,732964.936,50.278,WL1
GPS00744,697456.451,732958.374,50.484,WL1
GPS00745,697456.754,732958.085,50.549,WL1
GPS00746,697458.085,732956.582,50.702,WL1
GPS00747,697459.077,732955.797,50.797,WL1
GPS00748,697459.788,732955.355,50.833,WL1
GPS00749,697463.59,732953.392,51.04,WL1
GPS00750,697464.192,732953.149,51.06,WL1
GPS00751,697464.716,732953.011,51.067,WL1
GPS00752,697466.762,732952.481,51.155,WL1
GPS00753,697467.254,732958.74,51.573,WL1
GPS00754,697467.158,732958.704,51.593,TOW
GPS00755,697467.158,732958.771,51.8,TOW
GPS00756,697466.29,732961.665,51.679,TOW
GPS00757,697466.283,732961.704,51.906,TOW
GPS00758,697464.746,732966.642,51.776,TOW
GPS00759,697464.711,732966.6,50.522,WL1
GPS00760,697467.076,732958.676,50.951,WL1
GPS00761,697466.527,732952.709,51.11,WL1
GPS00762,697464.033,732953.462,51.041,WL1
GPS00763,697463.675,732953.607,51.026,WL1
GPS00764,697463.113,732953.904,51.01,WL1
GPS00765,697460.082,732955.428,50.835,WL1
GPS00766,697459.623,732955.698,50.813,WL1
GPS00767,697458.736,732956.32,50.739,WL1
GPS00768,697457.881,732957.189,50.641,WL1
GPS00769,697456.75,732958.618,50.517,WL1
GPS00770,697454.074,732965.073,50.262,WL1
GPS00771,697452.736,732968.861,50.217,WL1
GPS00772,697452.022,732971.859,49.988,WL1
GPSTN1,697459.16,732954.573,50.857,GPSTN
GPSTN2,697422.439,732873.831,50.653,GPSTN
